#OTU ID	SRR6915091_merged_Abundance.RPKs	SRR6915092_merged_Abundance.RPKs	SRR6915093_merged_Abundance.RPKs	SRR6915094_merged_Abundance.RPKs	SRR6915095_merged_Abundance.RPKs	SRR6915096_merged_Abundance.RPKs	SRR6915097_merged_Abundance.RPKs	SRR6915098_merged_Abundance.RPKs	SRR6915099_merged_Abundance.RPKs	SRR6915100_merged_Abundance.RPKs	SRR6915101_merged_Abundance.RPKs	SRR6915102_merged_Abundance.RPKs	SRR6915113_merged_Abundance.RPKs	SRR6915115_merged_Abundance.RPKs	SRR6915116_merged_Abundance.RPKs	SRR6915118_merged_Abundance.RPKs	SRR6915119_merged_Abundance.RPKs	SRR6915120_merged_Abundance.RPKs	SRR6915121_merged_Abundance.RPKs	SRR6915122_merged_Abundance.RPKs	SRR6915123_merged_Abundance.RPKs	SRR6915124_merged_Abundance.RPKs	SRR6915137_merged_Abundance.RPKs	SRR6915138_merged_Abundance.RPKs	SRR6915139_merged_Abundance.RPKs	SRR6915140_merged_Abundance.RPKs	SRR6915141_merged_Abundance.RPKs	SRR6915142_merged_Abundance.RPKs	SRR6915143_merged_Abundance.RPKs	SRR6915144_merged_Abundance.RPKs	SRR6915145_merged_Abundance.RPKs	SRR6915146_merged_Abundance.RPKs	SRR6915157_merged_Abundance.RPKs	SRR6915158_merged_Abundance.RPKs	SRR6915159_merged_Abundance.RPKs	SRR6915160_merged_Abundance.RPKs	SRR6915161_merged_Abundance.RPKs	SRR6915162_merged_Abundance.RPKs	SRR6915163_merged_Abundance.RPKs	SRR6915164_merged_Abundance.RPKs	SRR6915165_merged_Abundance.RPKs	SRR6915166_merged_Abundance.RPKs	SRR6915188_merged_Abundance.RPKs	SRR6915189_merged_Abundance.RPKs	SRR6915190_merged_Abundance.RPKs	SRR6915191_merged_Abundance.RPKs	SRR6915192_merged_Abundance.RPKs	SRR6915193_merged_Abundance.RPKs	SRR6915194_merged_Abundance.RPKs	SRR6915201_merged_Abundance.RPKs	SRR6915202_merged_Abundance.RPKs	SRR6915203_merged_Abundance.RPKs	SRR6915204_merged_Abundance.RPKs	SRR6915205_merged_Abundance.RPKs	SRR6915206_merged_Abundance.RPKs	SRR6915207_merged_Abundance.RPKs	SRR6915208_merged_Abundance.RPKs	SRR6915209_merged_Abundance.RPKs	SRR6915210_merged_Abundance.RPKs	SRR6915211_merged_Abundance.RPKs	SRR6915212_merged_Abundance.RPKs	SRR6915213_merged_Abundance.RPKs	SRR6915214_merged_Abundance.RPKs	SRR6915215_merged_Abundance.RPKs	SRR6915216_merged_Abundance.RPKs	SRR6915217_merged_Abundance.RPKs	SRR6915218_merged_Abundance.RPKs	SRR6915219_merged_Abundance.RPKs	SRR6915220_merged_Abundance.RPKs	SRR6915221_merged_Abundance.RPKs	SRR6915222_merged_Abundance.RPKs	SRR6915223_merged_Abundance.RPKs	SRR6915224_merged_Abundance.RPKs	SRR6915225_merged_Abundance.RPKs	SRR6915226_merged_Abundance.RPKs	SRR6915227_merged_Abundance.RPKs	SRR6915228_merged_Abundance.RPKs	SRR6915229_merged_Abundance.RPKs	SRR6915230_merged_Abundance.RPKs
2.8.3.9	6.32857e-06	8.5015e-07	2.74519e-06	3.315e-06	3.60832e-05	3.47431e-07	0	6.60361e-08	8.78236e-06	1.2675e-06	1.20394e-06	1.20983e-05	1.47701e-05	5.41419e-06	1.70968e-06	6.07412e-07	4.61878e-06	5.89575e-07	1.25752e-06	4.85877e-06	1.21533e-06	4.05207e-06	4.02176e-06	0	5.46983e-06	7.9104e-07	1.46178e-05	4.09362e-07	6.25755e-06	1.71726e-06	6.22276e-08	5.46867e-06	5.99844e-06	2.85004e-06	6.63818e-07	8.57672e-06	0	9.06257e-08	3.38208e-06	1.17078e-06	5.3091e-07	2.3632e-06	1.00289e-05	7.82456e-07	2.48732e-06	3.92444e-06	1.23246e-06	3.52885e-07	5.53013e-06	0.000189323	1.76515e-06	1.15442e-06	4.5193e-06	1.12771e-06	6.43699e-07	3.16849e-06	4.75105e-06	1.22076e-06	2.15972e-06	8.92126e-07	1.85745e-06	6.23848e-06	2.79316e-07	3.2073e-06	2.33757e-06	9.49968e-07	6.82879e-06	2.18969e-05	4.44118e-06	1.29915e-05	7.08966e-06	1.49191e-05	0	8.82112e-05	3.53995e-05	3.65761e-07	0	1.84877e-05	1.77546e-06
2.8.4.1	0	5.70793e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24031e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88566e-06	0	0	0	0	0	0	0	0	0	0	0	5.84076e-07	0	0
2.8.4.2	0	0	0	1.94637e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.8.4.3	0.000154238	0.000248586	0.000151272	0.000107279	3.59999e-05	0.00013059	0.000205828	0.000114684	0.000175346	0.000134883	0.000173673	0.000171939	8.05856e-05	0.000163433	0.000192678	8.28258e-05	0.000220578	0.000145649	0.000258476	0.000202439	0.000191501	0.000150449	0.000170519	0.000260052	0.000179088	0.000185789	0.000113951	0.000142525	0.000169668	0.000176075	5.11658e-05	0.000130885	8.42656e-05	9.67571e-05	0.000164953	8.34045e-05	2.80912e-05	0.00025976	0.000119912	0.000180453	4.08075e-05	0.0001999	0.000177462	0.000186573	0.000210439	5.47185e-05	0.00017565	0.000188423	0.000200325	0.000208949	0.000143803	0.000124902	0.000150016	0.000187958	0.000247409	0.000221006	0.000156448	0.000134969	0.000186134	0.000167251	0.000155407	0.000117518	0.000179896	0.00027762	0.000143089	0.00021866	0.000129701	0.000116949	0.000183782	0.000145253	0.000123585	0.000128982	0.000164058	0.000144936	0.000171956	0.000185808	0.000117306	0.000158518	0.000261916
2.8.4.4	0.000139413	0.000179002	0.000175787	0.000132236	5.73224e-05	0.000117745	0.000190306	0.000113872	0.000145191	7.84156e-05	0.000129858	0.000145601	0.000125303	0.000113286	0.000185145	0.000180965	0.000182815	0.000130994	0.000193092	0.000162672	0.000198967	0.000149033	0.000161636	9.18772e-05	0.000171389	0.000163265	9.75907e-05	0.000143663	0.000163372	0.00019856	8.72778e-05	0.000112359	7.25288e-05	0.000101349	0.000157423	6.86472e-05	0.00013958	0.000190509	8.42262e-05	0.000189598	0.000125005	0.000197228	0.000205118	0.000176289	0.000190163	0.000146468	0.000174474	0.000179418	0.00010936	0.000184405	9.30389e-05	0.000113354	0.000126543	0.000168433	0.000142292	0.000230789	0.000129444	0.000132139	0.000182446	0.000151307	0.000197827	0.000114198	0.000174523	0.000249096	0.000136022	0.000263956	0.000160641	8.40606e-05	0.000181573	0.000118642	0.000152457	0.0001713	0.000177498	0.000127639	9.54504e-05	0.000195226	0.000165235	0.000157741	0.000240963
2.8.5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38479e-07
2.9.1.1	3.16699e-05	5.31044e-06	1.32446e-05	6.11743e-05	0.000201717	0.00013347	3.95117e-06	0.000155955	1.23735e-05	2.79022e-06	3.45052e-06	3.04086e-05	9.68682e-06	4.22559e-05	1.06272e-05	1.33255e-06	7.07731e-06	4.65646e-06	1.10091e-05	9.45757e-06	6.0752e-06	7.75862e-06	4.23969e-05	8.23442e-06	8.52143e-06	4.70426e-07	7.43448e-05	3.70502e-06	1.04684e-05	3.70126e-06	7.45254e-06	4.7295e-05	5.19327e-05	9.58204e-06	1.24671e-05	5.16501e-05	1.11698e-06	5.82435e-06	1.33793e-05	4.055e-06	3.20468e-06	4.99451e-06	2.45304e-05	1.39611e-05	7.44039e-06	2.20639e-06	1.28209e-05	8.38813e-06	1.59741e-05	3.87394e-05	2.74189e-06	1.83991e-05	2.56585e-05	7.30353e-06	6.53189e-06	8.5209e-06	5.86341e-06	1.76658e-05	6.65398e-06	1.34377e-05	6.26211e-06	5.36361e-05	2.30684e-06	1.97421e-05	3.10275e-06	1.66607e-05	1.25993e-05	0.000133715	9.30427e-06	7.40616e-05	1.10053e-05	8.47522e-06	7.3519e-06	9.32651e-05	5.72766e-06	5.14832e-06	4.83091e-06	7.99504e-06	0.000156471
2.9.1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.167e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32143e-06	0	0
3.1.1.1	9.11467e-06	1.86689e-07	1.7895e-07	5.4556e-05	0.000134733	1.27045e-05	7.51301e-07	2.20745e-06	6.50058e-06	1.00435e-07	1.86335e-07	2.59019e-05	2.84582e-06	2.63198e-05	9.80626e-07	0	8.19382e-07	2.78338e-06	1.04628e-06	2.43823e-07	2.14951e-06	1.12657e-05	2.31221e-05	3.49985e-06	6.67679e-07	4.07248e-07	7.11146e-05	4.45431e-06	2.18392e-06	7.83336e-07	5.9116e-06	2.50073e-05	3.41019e-05	1.15973e-05	6.12359e-06	2.05899e-05	6.01311e-07	9.97055e-07	1.75724e-06	3.68855e-06	0	1.04677e-06	2.20887e-06	0	1.01398e-06	7.24659e-07	0	1.83703e-06	2.1301e-06	7.52054e-05	1.55384e-06	6.72524e-07	9.56943e-06	6.67198e-07	1.62164e-07	6.42638e-07	4.05297e-06	1.73592e-06	4.40439e-07	1.27665e-07	3.76161e-07	9.72755e-06	2.12179e-06	1.38654e-05	0	3.29567e-07	2.00656e-06	7.01894e-05	1.76542e-06	3.78678e-05	4.22426e-06	3.28328e-07	0	7.27423e-05	1.72532e-07	5.26632e-08	0	2.47048e-06	9.27885e-06
3.1.1.10	0	2.40711e-06	2.67771e-06	3.06024e-06	2.32113e-07	0	5.13173e-06	2.44556e-07	1.45291e-05	5.69411e-07	3.76546e-06	3.92167e-06	0	3.44531e-06	2.52036e-06	3.32108e-06	1.06667e-05	2.44901e-06	4.66701e-06	6.15631e-07	2.15987e-06	8.17367e-07	7.86322e-06	1.51739e-06	1.66088e-06	2.23009e-06	3.65134e-07	2.30682e-06	4.31017e-06	9.49465e-07	1.32152e-06	9.20225e-07	9.18646e-06	4.16674e-07	5.15473e-06	1.8879e-06	6.40751e-07	5.09555e-07	0	3.2685e-06	1.49771e-06	1.32669e-06	3.94377e-06	4.41324e-06	8.27507e-06	5.45882e-07	3.16288e-06	2.72976e-06	7.34174e-06	1.8183e-05	3.91559e-06	5.14538e-06	9.63538e-06	1.26119e-06	6.24634e-06	5.51211e-06	2.20445e-07	7.11779e-06	3.67677e-06	3.8608e-06	4.24537e-06	1.44601e-06	5.05312e-06	2.51751e-05	6.46372e-06	1.71453e-06	0	6.86531e-06	5.50642e-06	8.38874e-06	3.76876e-06	2.82684e-06	3.56341e-06	3.2775e-07	4.06625e-07	7.21754e-06	4.58478e-06	7.5284e-06	2.65695e-06
3.1.1.11	0.000121127	5.0484e-05	3.12476e-05	3.88517e-05	3.70994e-05	0.000153209	6.82789e-05	0.000107384	6.72172e-05	0.000112802	5.48986e-05	7.94622e-05	0.000110239	3.65264e-05	5.74598e-05	4.65226e-05	3.18544e-05	8.7093e-05	6.85594e-05	0.000122229	4.47612e-05	4.71715e-05	1.63816e-05	5.15347e-05	5.81633e-05	9.42312e-05	0.000159429	9.50148e-05	5.18972e-05	5.77458e-05	3.03734e-05	0.000120759	8.30538e-05	0.000197442	8.11571e-05	5.76522e-05	8.62921e-05	0.000149229	8.43459e-05	8.51572e-05	6.45531e-06	7.26094e-05	7.91794e-05	5.45432e-05	5.23562e-05	1.29716e-05	5.43058e-05	7.88831e-05	6.4457e-05	9.02839e-06	0.000101421	7.78415e-05	8.21808e-05	9.6497e-05	4.70369e-05	7.89925e-05	0.000179948	9.24909e-05	7.3701e-05	5.78646e-05	9.19312e-05	8.74703e-05	0.000102183	1.82071e-05	4.2223e-05	4.98389e-05	3.18541e-05	3.91793e-05	4.94072e-05	0.000109772	0.000133795	4.63274e-05	5.8718e-05	4.02444e-05	5.93056e-05	0.000133652	2.94511e-05	8.38533e-05	0.00021737
3.1.1.15	0	0	0	7.56467e-07	0	0	0	0	0	0	0	0	0	1.81578e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.1.17	2.86426e-05	0	4.6046e-07	9.68618e-07	1.21652e-05	6.75766e-07	0	0	0	4.21274e-06	2.49829e-07	0	2.65765e-07	1.65051e-07	1.89182e-07	0	0	0	0	0	0	2.42737e-07	0	0	0	0	7.09602e-08	0	0	0	3.51434e-07	1.28998e-07	2.62212e-07	0	0	0	0	0	0	0	0	0	0	8.82324e-07	9.39997e-08	0	1.13828e-06	7.88201e-07	1.8693e-06	0	0	1.82517e-05	0	0	0	0	0	1.33578e-05	0	0	0	2.54996e-07	0	5.31204e-07	0	0	0	4.10842e-07	7.61942e-07	0	0	1.43259e-07	0	3.17729e-06	0	1.45026e-06	0	7.78382e-07	2.66396e-06
3.1.1.2	3.72123e-06	7.76043e-07	1.43947e-06	1.78517e-05	3.68651e-05	6.11238e-06	0	6.43767e-07	6.77128e-06	9.91323e-07	9.04194e-07	7.01637e-06	9.31955e-06	1.83305e-06	2.85917e-05	3.76635e-07	5.77626e-07	8.17473e-06	1.4083e-06	9.30627e-07	1.47844e-05	1.69226e-05	2.91322e-06	0	4.009e-06	6.11654e-07	2.21848e-05	1.1471e-05	7.30289e-07	1.90693e-07	2.43234e-06	8.47348e-06	1.75278e-05	1.92572e-06	2.74417e-06	1.99295e-05	0	5.56592e-07	3.9756e-06	1.7106e-05	0	4.56561e-06	4.413e-06	2.5366e-06	3.88455e-07	2.47568e-06	1.99055e-06	8.14513e-07	2.87776e-06	9.78922e-06	5.67804e-07	7.28308e-07	3.95258e-06	0	1.62512e-06	6.80608e-06	3.28793e-06	8.50334e-07	7.92274e-06	6.41125e-07	7.16303e-07	6.59723e-06	4.84799e-06	5.05418e-06	2.27152e-06	2.16592e-06	3.74075e-06	2.20768e-05	7.3609e-07	1.20164e-05	5.03779e-06	1e-06	3.71145e-07	4.99691e-05	4.89809e-06	3.02612e-06	2.99677e-07	1.5001e-06	9.37192e-06
3.1.1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90637e-07
3.1.1.23	1.55198e-05	0	8.27845e-07	5.15343e-06	3.6113e-06	0	0	0	1.21395e-06	0	0	1.10114e-06	3.54604e-07	2.82011e-06	0	0	5.5838e-07	5.79618e-07	0	0	0	6.08088e-07	1.48198e-06	0	5.68762e-07	0	1.69851e-05	5.18079e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01507e-07	9.19474e-07	0	0	0	2.84625e-06	3.48616e-07	0	8.39526e-07	5.5666e-07	3.18973e-07	0	2.638e-06	5.32484e-06	1.62489e-06	1.28802e-06	7.76803e-07	1.89454e-06	1.26901e-06	0	1.2118e-06	0	0	3.45893e-06	8.73759e-07	8.4784e-07	1.15166e-07	0	3.16632e-06	1.00375e-07	0	7.36446e-06	8.38958e-07	2.2989e-07	4.16403e-06	5.18507e-06
3.1.1.24	1.34776e-05	0	0	7.89452e-06	5.52817e-06	0	1.73083e-06	0	4.70652e-06	1.86977e-06	4.55808e-06	1.37046e-06	3.6132e-07	7.76673e-06	4.37499e-06	0	0	1.62904e-06	1.82445e-06	2.40114e-06	0	5.8874e-07	1.71678e-05	1.86157e-06	4.95437e-06	9.96705e-07	0	1.90983e-06	6.73598e-06	1.95175e-07	1.20058e-06	2.11887e-07	4.35726e-07	0	0	2.43825e-07	0	2.50271e-06	3.26976e-07	5.35752e-06	0	2.45539e-06	4.90765e-07	1.02802e-05	8.85397e-07	2.163e-07	1.22312e-05	1.01688e-05	7.45693e-06	4.56478e-05	0	1.52474e-05	4.4789e-06	0	1.38351e-06	5.93226e-07	0	1.09819e-05	0	3.6886e-07	6.78966e-07	0	6.7665e-07	8.17813e-07	0	0	2.85331e-06	1.59186e-05	0	2.62454e-06	2.01844e-07	8.87066e-07	1.58899e-06	4.04363e-06	0	1.45376e-06	5.98214e-07	0	4.09251e-06
3.1.1.27	0	0	0	0	0	7.42749e-07	0	2.74678e-08	2.80983e-06	0	4.96246e-07	8.49652e-06	3.29614e-07	0	2.29155e-06	1.2721e-06	1.17379e-06	1.13685e-06	7.35954e-07	5.65037e-08	0	0	3.11689e-07	0	1.31584e-06	1.70204e-07	1.53928e-05	9.22537e-07	1.02658e-06	0	0	6.64033e-07	0	0	0	0	0	2.53998e-07	0	0	0	3.71083e-07	3.43863e-07	8.20802e-07	1.85786e-06	8.69717e-07	5.78179e-07	0	0	0	0	3.82037e-07	1.96552e-06	0	3.7401e-07	2.58899e-07	2.36329e-06	2.73922e-07	0	4.24795e-06	2.25894e-07	1.2725e-06	3.33389e-07	2.04356e-07	4.0521e-07	0	0	4.95192e-07	1.07373e-06	1.1392e-07	0	2.97535e-07	0	1.6378e-05	3.35688e-06	0	0	1.16661e-06	2.19254e-07
3.1.1.29	0.000160536	0.000209324	0.00019922	0.000184169	0.000129996	0.000107367	0.00023232	7.51052e-05	0.000201904	0.000110602	0.000169816	0.000170405	0.000150902	0.000207324	0.000213742	0.000189241	0.000222035	0.000161318	0.000223215	0.000210954	0.000193821	0.000166281	0.000208734	0.00021155	0.00020392	0.000223611	0.000145903	0.000164801	0.000217362	0.000226326	9.84006e-05	0.000179419	0.000148927	0.000112077	0.00018937	0.000115907	0.000339862	0.000217734	0.000127742	0.000219997	0.000228599	0.000223042	0.000230969	0.000223737	0.000227681	0.00014646	0.000215345	0.000243463	0.000142089	0.000213344	9.67415e-05	0.000147836	0.000161546	0.000202937	0.000202882	0.000228915	0.000119131	0.00016736	0.000192659	0.000172948	0.000190559	0.000185209	0.000212322	0.000254743	0.000164329	0.000311579	0.00017039	0.000155574	0.000209837	0.00020294	0.000158058	0.000192608	0.000197656	0.000175086	0.000146069	0.000228667	0.00018106	0.000176061	0.000292005
3.1.1.3	4.82497e-05	7.46663e-06	1.4748e-05	4.73792e-05	6.13362e-05	2.94849e-05	1.85645e-05	4.18135e-07	3.49994e-05	1.29852e-05	2.97999e-05	4.61479e-05	1.33313e-05	2.79619e-05	3.17167e-05	1.12251e-06	0.000113141	8.67102e-06	8.06938e-06	2.67897e-05	3.0848e-05	1.54267e-05	6.00804e-05	9.14772e-06	4.01275e-05	3.59989e-05	3.03021e-05	9.31794e-06	3.80654e-05	7.91761e-06	7.18267e-06	4.16946e-05	4.73014e-05	5.01257e-06	1.99786e-05	4.10944e-05	2.33065e-06	5.1678e-06	2.64798e-05	2.58662e-05	4.1298e-07	2.28946e-05	2.13211e-05	1.6611e-05	6.40315e-05	8.73612e-06	2.08822e-05	1.36813e-05	3.46477e-05	5.59553e-05	2.68955e-05	2.74821e-05	2.23864e-05	1.81388e-05	1.76254e-05	3.17427e-05	7.0018e-06	2.61777e-05	2.91528e-05	1.23545e-05	2.56533e-06	2.94944e-05	8.86806e-06	1.00358e-05	2.92655e-05	2.3245e-06	1.27307e-05	6.94237e-05	1.32403e-05	4.55454e-05	3.05874e-05	3.13438e-06	1.96856e-05	7.31404e-05	4.47978e-05	5.37714e-06	1.79194e-06	8.92153e-06	2.95741e-05
3.1.1.31	0.00010034	1.7252e-05	4.33429e-05	0.000146566	0.000175424	0.000135181	5.00237e-05	0.000134326	5.48831e-05	9.21967e-05	8.1276e-05	7.95806e-05	4.46325e-05	4.7306e-05	2.58523e-05	4.47582e-06	3.72102e-05	5.42166e-05	3.43011e-05	9.15508e-05	4.78569e-05	5.14949e-05	4.22843e-05	7.11169e-05	4.99504e-05	8.9211e-05	0.000105643	5.83449e-05	7.63402e-05	2.24412e-05	1.05148e-05	0.000105276	9.95133e-05	5.90825e-05	3.12906e-05	9.52633e-05	5.50041e-06	1.72819e-05	0.000147486	5.23709e-05	7.47071e-06	3.9921e-05	4.87672e-05	5.4938e-05	9.61192e-05	1.51404e-05	5.631e-05	3.43238e-05	0.000144639	5.48546e-05	9.98725e-05	4.32557e-05	6.07311e-05	6.53788e-05	3.57738e-05	5.82174e-05	8.03797e-05	4.07297e-05	4.84819e-05	2.16504e-05	2.19322e-06	5.49023e-05	4.85111e-05	2.60575e-05	8.09253e-05	5.11524e-06	3.50399e-05	0.000139672	8.19602e-05	6.05039e-05	7.46436e-05	5.23396e-06	3.76448e-05	7.22058e-05	0.000200151	2.8499e-05	2.84492e-06	3.02526e-05	2.05586e-05
